"ts","price","bid_price","ask_price","v_bid","v_ask"
"1604156879","1448328.3125","1448288.25","1448368.375","67.65103799999997","38.594982999999985"
"1604156880","1448367.25","1448280.9","1448453.6","66.89714799999997","51.09922499999999"
"1604156881","1448442.8125","1448394.875","1448490.75","38.285367999999984","52.27908999999999"
"1604156882","1448247.0625","1448173.875","1448320.25","43.731809","53.293556999999986"
"1604156883","1447858.375","1447787.0","1447929.75","61.507912999999995","65.214799"
"1604156884","1447766.625","1447664.5","1447868.75","31.76253999999999","29.988299000000005"
"1604156885","1447499.0","1447480.5","1447517.5","41.29731899999998","57.78038599999999"
"1604156886","1447434.2222222222","1447427.3333333333","1447441.111111111","50.61497699999999","71.56566499999998"
"1604156887","1447468.5","1447423.7142857143","1447513.2857142857","36.586421999999985","54.38447999999998"
"1604156888","1447583.111111111","1447567.888888889","1447598.3333333333","39.62802199999999","74.82406599999999"
"1604156889","1447631.4166666667","1447554.6666666667","1447708.1666666667","28.817685999999988","65.22397899999999"
"1604156890","1447765.6666666667","1447684.3333333333","1447847.0","73.00447199999998","88.28484499999998"
"1604156891","1447761.0","1447696.2857142857","1447825.7142857143","37.205053999999976","63.25699999999999"
"1604156892","1447969.7857142857","1447920.2857142857","1448019.2857142857","38.67336099999999","71.06534999999998"
"1604156893","1448052.5","1447974.0","1448131.0","34.587272999999996","32.996976000000004"
"1604156894","1447598.5","1447471.0","1447726.0","5.703449999999997","9.771525999999998"
"1604156895","1447420.75","1447182.0","1447659.5","14.469886999999998","33.89642"
"1604156896","1446961.3333333333","1446716.3333333333","1447206.3333333333","22.52668299999999","37.149747"
"1604156897","1446346.5833333333","1446215.0","1446478.1666666667","60.885436","104.223228"
"1604156898","1446489.3333333333","1446214.6666666667","1446764.0","36.02597","50.659694"
"1604156899","1446573.2","1446418.8","1446727.6","56.188065999999985","85.59159799999999"
"1604156902","1446619.25","1446595.0","1446643.5","21.546457999999998","34.086439"
"1604156903","1446703.5","1446649.5","1446757.5","19.553393","29.546744000000004"
"1604156904","1446543.75","1446461.75","1446625.75","40.564564","79.00648799999999"
"1604156905","1446387.5714285714","1446321.7142857143","1446453.4285714286","72.324491","86.91979500000001"
"1604156906","1446335.4166666667","1446298.6666666667","1446372.1666666667","43.658961999999995","54.745309"
"1604156907","1446375.4285714286","1446338.7142857143","1446412.142857143","51.20405600000001","79.279111"
"1604156908","1446176.8333333333","1446110.6666666667","1446243.0","28.889681000000003","29.834880999999996"
"1604156909","1445880.8333333333","1445801.6666666667","1445960.0","29.65843599999998","51.910571999999995"
"1604156910","1445770.0","1445745.5714285714","1445794.4285714286","73.35730399999997","94.00365299999999"
"1604156911","1445553.5833333333","1445470.5","1445636.6666666667","48.25562199999999","78.52875399999998"
"1604156912","1445622.0","1445588.8333333333","1445655.1666666667","52.01047999999998","82.75529599999999"
"1604156913","1445801.0","1445722.0","1445880.0","19.384107999999994","35.439499"
"1604156914","1445955.5","1445943.6666666667","1445967.3333333333","25.84296599999999","30.948883999999985"
"1604156915","1445924.1666666667","1445897.1666666667","1445951.1666666667","46.87019499999999","41.26114199999999"
"1604156916","1445972.142857143","1445928.142857143","1446016.142857143","47.777782","68.30971399999996"
"1604156917","1445846.4444444445","1445810.5555555555","1445882.3333333333","70.374318","76.49565"
"1604156918","1445591.4166666667","1445542.8333333333","1445640.0","75.96883899999999","43.25840899999999"
"1604156919","1445456.0","1445405.0","1445507.0","79.05013699999999","33.544960999999994"
"1604156920","1445839.5","1445641.0","1446038.0","16.787959999999998","9.813897999999998"
"1604156921","1445940.5","1445782.0","1446099.0","23.28291800000001","9.662393999999999"
"1604156922","1445949.3333333333","1445848.1666666667","1446050.5","118.853311","85.95799700000002"
"1604156923","1446040.0833333333","1445999.5","1446080.6666666667","54.316331","96.26917999999998"
"1604156924","1446112.5555555555","1446062.5555555555","1446162.5555555555","43.730529","118.81789699999997"
"1604156925","1446060.3125","1446045.75","1446074.875","40.469688000000005","103.26128200000001"
"1604156926","1446156.125","1446052.125","1446260.125","38.904479","103.46655699999997"
"1604156927","1446205.0","1446184.857142857","1446225.142857143","30.679599999999994","61.101305999999965"
"1604156930","1446408.5","1446043.0","1446774.0","5.573919999999998","8.124492999999996"
"1604156931","1446635.0","1446458.0","1446812.0","21.636548","6.242241999999999"
"1604156933","1446874.0","1446723.4","1447024.6","110.68349700000003","46.216122999999996"
"1604156934","1446995.7","1446742.6","1447248.8","93.688184","42.095913999999986"
"1604156935","1447014.0","1446832.75","1447195.25","47.38157100000001","37.057209"
"1604156936","1447024.0","1447031.0","1447017.0","15.229409999999998","20.587719999999997"
"1604156937","1447231.9166666667","1447186.6666666667","1447277.1666666667","46.932126999999994","59.05603800000001"
"1604156938","1447286.3125","1447228.75","1447343.875","56.229292","77.34996699999999"
"1604156939","1447224.6","1447208.4","1447240.8","37.423320000000004","50.88529699999998"
"1604156940","1447254.125","1447238.125","1447270.125","74.70854699999998","73.09714299999997"
"1604156941","1447490.625","1447460.375","1447520.875","72.00107999999997","67.373459"
"1604156942","1447463.8333333333","1447412.5","1447515.1666666667","34.35951299999999","49.29105"
"1604156943","1447456.2142857143","1447391.5714285714","1447520.857142857","63.684104","49.06817699999999"
"1604156944","1447527.6875","1447473.75","1447581.625","41.631646","55.685802999999986"
"1604156945","1447601.1666666667","1447582.0","1447620.3333333333","42.220893999999994","63.59107999999998"
"1604156946","1447606.375","1447570.25","1447642.5","52.678117","53.74741499999998"
"1604156947","1447662.5714285714","1447625.142857143","1447700.0","35.94910699999999","43.56998199999999"
"1604156948","1447620.625","1447585.25","1447656.0","58.4741","46.37960599999998"
"1604156949","1447651.5","1447611.2857142857","1447691.7142857143","72.2885","44.63793299999998"
"1604156950","1447632.625","1447599.25","1447666.0","61.84113500000001","51.32942399999998"
"1604156951","1447585.5625","1447560.625","1447610.5","66.510351","46.89234399999999"
"1604156952","1447562.875","1447526.0","1447599.75","70.02323600000003","43.101671999999986"
"1604156953","1447581.4","1447499.6","1447663.2","42.732538","31.73152"
"1604156954","1447521.6875","1447497.375","1447546.0","74.186357","52.444292000000004"
"1604156955","1447444.0714285714","1447397.2857142857","1447490.857142857","70.378535","43.794183"
"1604156956","1447414.3333333333","1447351.0","1447477.6666666667","75.731986","54.945432"
"1604156957","1447283.5","1447205.0","1447362.0","14.950178999999997","10.943513999999995"
"1604156958","1447103.0","1447025.0","1447181.0","3.3659179999999997","7.564956999999998"
"1604156959","1446846.0","1446774.2","1446917.8","60.70096199999998","42.68820999999999"
"1604156960","1446614.4166666667","1446546.1666666667","1446682.6666666667","42.32099799999999","42.45141899999998"
"1604156961","1446407.5833333333","1446389.6666666667","1446425.5","29.976263999999993","49.249789999999976"
"1604156962","1446352.75","1446323.625","1446381.875","44.58630899999999","53.24875299999999"
"1604156963","1446573.7222222222","1446564.5555555555","1446582.888888889","61.05193599999998","66.25633799999999"
"1604156964","1446562.2777777778","1446535.6666666667","1446588.888888889","69.55985","67.054098"
"1604156965","1446486.111111111","1446459.3333333333","1446512.888888889","70.88657","54.20435599999999"
"1604156966","1446527.857142857","1446478.7142857143","1446577.0","56.910996","48.25024"
"1604156967","1446642.5555555555","1446584.4444444445","1446700.6666666667","45.54525699999999","68.31578499999996"
"1604156968","1446694.125","1446666.75","1446721.5","32.96104699999999","47.58711399999998"
"1604156969","1446762.0625","1446723.5","1446800.625","28.284298999999994","45.84927199999998"
"1604156970","1446876.9166666667","1446815.6666666667","1446938.1666666667","21.315882","46.59263399999999"
"1604156971","1446834.7222222222","1446799.0","1446870.4444444445","32.13675299999999","51.043009999999995"
"1604156972","1446627.4285714286","1446563.0","1446691.857142857","45.88672299999999","39.47174499999998"
"1604156973","1446628.5","1446567.4285714286","1446689.5714285714","45.14270099999999","36.00688799999999"
"1604156974","1446665.75","1446647.6666666667","1446683.8333333333","35.60417899999999","34.15121199999999"
"1604156975","1446441.5","1446349.3333333333","1446533.6666666667","14.265887999999999","17.67792699999999"
"1604156976","1446101.8","1445944.6","1446259.0","35.155242","48.41072100000001"
"1604156977","1445960.7142857143","1445909.4285714286","1446012.0","32.30627399999998","45.42426199999999"
"1604156978","1446033.5","1445969.6666666667","1446097.3333333333","26.469754999999992","41.41985499999999"
"1604156979","1446300.3333333333","1446287.3333333333","1446313.3333333333","35.44869099999999","50.665853"
"1604156980","1446321.2777777778","1446287.7777777778","1446354.7777777778","39.837844999999994","80.28572099999998"
"1604156981","1446389.1666666667","1446362.2222222222","1446416.111111111","39.543222","72.36195799999997"
"1604156982","1446712.0","1446656.0","1446768.0","50.87194799999999","41.410437999999985"
"1604156983","1446875.9375","1446863.0","1446888.875","70.47043099999999","61.99602899999996"
"1604156984","1446871.8125","1446851.0","1446892.625","47.99607799999998","42.08600399999999"
"1604156985","1446838.4","1446814.2","1446862.6","53.26796299999998","40.715443"
"1604156986","1446792.625","1446777.125","1446808.125","47.785962","30.669684999999998"
"1604156987","1446881.7142857143","1446842.7142857143","1446920.7142857143","42.713387999999995","34.222007000000005"
"1604156988","1446993.25","1446951.5","1447035.0","37.207371999999985","37.805966999999995"
"1604156989","1447031.9375","1446929.0","1447134.875","34.99437399999999","46.337405999999994"
"1604156990","1446960.142857143","1446919.2857142857","1447001.0","34.82026099999999","38.209367"
"1604156991","1447087.0","1446839.0","1447335.0","6.8947059999999984","5.955661999999998"
"1604156992","1446577.5","1446503.0","1446652.0","42.260808","59.088367000000005"
"1604156993","1446614.0","1446590.0","1446638.0","16.854774","24.490758999999997"
"1604156994","1446793.75","1446767.3333333333","1446820.1666666667","39.528394999999996","44.758720999999994"
"1604156995","1446875.25","1446863.75","1446886.75","56.359303999999966","59.740116"
"1604156996","1446919.142857143","1446899.142857143","1446939.142857143","40.90982099999998","51.713754"
"1604156997","1446931.8125","1446914.75","1446948.875","46.60112799999998","49.51563199999999"
"1604156998","1446897.5","1446856.25","1446938.75","50.22911699999998","47.523445999999986"
"1604156999","1446843.2142857143","1446779.5714285714","1446906.857142857","45.669827","37.90897099999999"
"1604157000","1446628.5","1446608.5","1446648.5","63.50786000000001","30.94308899999999"
"1604157001","1446609.5","1446559.2222222222","1446659.7777777778","78.25080299999999","36.617920999999996"
"1604157002","1446448.0","1446384.8","1446511.2","39.78692199999999","18.651593"
"1604157003","1446379.875","1446318.5","1446441.25","37.04469199999998","32.051708"
"1604157004","1446320.125","1446283.25","1446357.0","36.95036999999999","30.01434199999999"
"1604157005","1446274.9166666667","1446212.0","1446337.8333333333","36.44925699999999","20.422673999999994"
"1604157006","1446301.9","1446232.4","1446371.4","24.562682999999986","25.148977999999985"
"1604157007","1446663.125","1446555.75","1446770.5","31.502934999999997","37.212638"
"1604157008","1446634.0833333333","1446578.5","1446689.6666666667","46.47424399999998","51.96158399999999"
"1604157009","1446461.5","1446426.125","1446496.875","37.075414","41.26802699999998"
"1604157010","1446437.111111111","1446392.5555555555","1446481.6666666667","49.852163","41.21989999999998"
"1604157011","1446354.8125","1446284.375","1446425.25","52.292840999999996","39.63352499999999"
"1604157012","1446239.9","1446141.4","1446338.4","31.016538999999987","27.526668999999995"
"1604157013","1446304.7857142857","1446245.857142857","1446363.7142857143","33.017759999999996","51.08894099999999"
"1604157014","1446194.25","1446137.375","1446251.125","29.658062000000008","46.487607"
"1604157015","1446234.9285714286","1446144.857142857","1446325.0","28.266596","53.533879"
"1604157016","1446140.75","1446044.0","1446237.5","18.518779","35.837827999999995"
"1604157017","1446335.6666666667","1446303.6666666667","1446367.6666666667","36.03125799999998","26.304709999999996"
"1604157018","1446521.0","1446475.125","1446566.875","57.663415999999984","57.75958599999999"
"1604157019","1446571.125","1446539.625","1446602.625","41.71635599999999","39.51139199999998"
"1604157020","1446573.1666666667","1446508.0","1446638.3333333333","45.05143399999999","46.201159999999994"
"1604157021","1446565.5833333333","1446493.5","1446637.6666666667","30.515838","26.588411000000004"
"1604157022","1446484.8125","1446452.875","1446516.75","52.26317600000001","34.16572999999999"
"1604157023","1446495.611111111","1446455.3333333333","1446535.888888889","65.21351200000002","46.75947499999998"
"1604157024","1446247.9285714286","1446172.142857143","1446323.7142857143","68.14879499999998","30.814058999999993"
"1604157025","1446266.0","1446232.0","1446300.0","84.88869199999998","36.134996"
"1604157026","1446122.0714285714","1446072.0","1446172.142857143","34.43878900000001","28.088172"
"1604157027","1446024.0714285714","1445973.7142857143","1446074.4285714286","27.916033999999993","26.866588"
"1604157028","1445980.5","1445935.375","1446025.625","28.058813","35.937236"
"1604157029","1445967.3333333333","1445921.3333333333","1446013.3333333333","35.979147","37.84837"
"1604157030","1446031.5","1445993.0","1446070.0","27.657749","42.11544899999999"
"1604157031","1445942.5714285714","1445908.4285714286","1445976.7142857143","29.011897999999988","36.061955999999995"
"1604157032","1445921.0625","1445891.75","1445950.375","37.086581999999986","38.900955999999994"
"1604157033","1445960.111111111","1445926.5555555555","1445993.6666666667","33.632982999999996","50.605909"
"1604157034","1445918.2777777778","1445879.2222222222","1445957.3333333333","32.192269","49.829814999999996"
"1604157035","1445705.5","1445572.0","1445839.0","6.04837","5.983124999999999"
"1604157036","1445601.5","1445506.0","1445697.0","34.73906799999999","24.85939099999999"
"1604157037","1445580.7857142857","1445504.857142857","1445656.7142857143","61.084257999999984","30.46660399999999"
"1604157038","1445554.3125","1445497.375","1445611.25","61.28052499999998","29.58396799999999"
"1604157039","1445416.9285714286","1445385.4285714286","1445448.4285714286","44.442734999999985","23.823601999999998"
"1604157040","1445375.75","1445343.25","1445408.25","47.07114799999999","32.104299999999995"
"1604157041","1445458.75","1445423.625","1445493.875","37.88642399999999","63.05431799999998"
"1604157042","1445449.25","1445390.1666666667","1445508.3333333333","33.31164199999999","51.388036999999976"
"1604157043","1445406.9166666667","1445341.3333333333","1445472.5","39.617529999999995","48.404969999999985"
"1604157044","1445453.2857142857","1445442.0","1445464.5714285714","41.587081","69.66353799999999"
"1604157045","1445568.5714285714","1445558.142857143","1445579.0","63.80286799999999","60.794053999999996"
"1604157046","1445765.7857142857","1445742.142857143","1445789.4285714286","45.261187","45.02543199999998"
"1604157047","1445769.5833333333","1445739.3333333333","1445799.8333333333","44.938699","41.19211799999999"
"1604157048","1445878.2","1445800.0","1445956.4","33.346813","36.302637999999995"
"1604157049","1445778.375","1445729.125","1445827.625","62.40159399999999","51.014159"
"1604157050","1445804.2857142857","1445738.7142857143","1445869.857142857","44.020897999999995","30.810883999999998"
"1604157051","1445728.1875","1445676.75","1445779.625","43.39948999999999","28.300594000000004"
"1604157052","1445688.5625","1445663.875","1445713.25","40.07222099999999","39.093709000000004"
"1604157053","1445637.625","1445592.625","1445682.625","49.222879","38.364157"
"1604157054","1445702.8125","1445675.625","1445730.0","49.040369","34.63468599999999"
"1604157055","1445622.85","1445609.6","1445636.1","65.2008","51.94158799999999"
"1604157056","1445658.625","1445626.5","1445690.75","53.39081999999999","43.33002299999998"
"1604157057","1445602.6875","1445570.25","1445635.125","51.03635599999999","44.729655999999984"
"1604157058","1445466.6875","1445432.75","1445500.625","67.481028","52.47996899999998"
"1604157059","1445446.5555555555","1445401.4444444445","1445491.6666666667","75.30762999999999","56.00042899999998"
"1604157060","1445546.1875","1445495.625","1445596.75","59.36562099999999","55.566177999999994"
"1604157061","1445619.9","1445558.4","1445681.4","28.652841","32.53128199999999"
"1604157062","1445532.375","1445499.5","1445565.25","28.888391","36.37208599999999"
"1604157063","1445548.3333333333","1445505.888888889","1445590.7777777778","64.614173","65.37461999999998"
"1604157064","1445546.857142857","1445498.0","1445595.7142857143","44.03947699999999","49.34644400000001"
"1604157065","1445458.642857143","1445432.4285714286","1445484.857142857","56.22286699999999","47.660561"
"1604157066","1445637.388888889","1445596.5555555555","1445678.2222222222","64.39327299999998","72.327241"
"1604157067","1445650.4375","1445594.0","1445706.875","117.27904999999998","71.21476199999998"
"1604157068","1445656.0","1445605.0","1445707.0","98.817194","53.48617399999998"
"1604157069","1445784.0","1445605.0","1445963.0","17.064051","6.482576999999999"
"1604157070","1446102.1","1445939.2","1446265.0","78.45141899999999","30.753476999999982"
"1604157071","1446114.75","1446062.3333333333","1446167.1666666667","98.64770999999999","45.657475999999996"
"1604157072","1446220.8125","1446177.375","1446264.25","71.96693299999998","51.41063099999999"
"1604157073","1446237.2222222222","1446194.0","1446280.4444444445","70.618922","56.695140999999985"
"1604157074","1446251.5625","1446215.75","1446287.375","54.266856","50.24154499999999"
"1604157075","1446339.2222222222","1446320.6666666667","1446357.7777777778","53.816247999999995","48.924521"
"1604157076","1446423.3125","1446380.75","1446465.875","39.255605","38.102706"
"1604157077","1446490.5","1446392.0","1446589.0","76.33896999999999","59.23577999999999"
"1604157078","1446587.75","1446524.5","1446651.0","99.68534799999999","80.67873999999999"
"1604157079","1446602.642857143","1446537.142857143","1446668.142857143","51.26623","64.316301"
"1604157080","1446464.875","1446421.375","1446508.375","93.267186","61.32050799999999"
"1604157081","1446357.5","1446304.3333333333","1446410.6666666667","30.90295499999999","26.898916999999997"
"1604157082","1446502.625","1446404.75","1446600.5","44.85842799999999","64.829304"
"1604157083","1446515.857142857","1446477.4285714286","1446554.2857142857","43.349731000000006","65.38374999999999"
"1604157084","1446477.9285714286","1446463.0","1446492.857142857","115.35409100000001","55.526316"
"1604157085","1446612.625","1446590.75","1446634.5","229.69506000000007","66.167908"
"1604157086","1446704.357142857","1446665.0","1446743.7142857143","227.36513400000007","58.99797199999999"
"1604157087","1446713.0","1446670.8333333333","1446755.1666666667","198.28200300000006","41.26038700000001"
"1604157088","1446667.75","1446596.5","1446739.0","199.86825800000003","47.37634200000001"
"1604157089","1446700.8","1446617.0","1446784.6","158.71344200000004","45.180233"
"1604157090","1446640.5","1446601.0","1446680.0","99.719017","55.455742"
"1604157091","1446532.0833333333","1446491.5","1446572.6666666667","107.55072799999999","99.49246600000001"
"1604157092","1446374.1875","1446312.0","1446436.375","117.539278","66.86065299999999"
"1604157093","1446193.7142857143","1446119.5714285714","1446267.857142857","97.93427999999997","32.279015"
"1604157094","1446102.125","1446074.5","1446129.75","70.664715","46.860629999999986"
"1604157095","1445980.0","1445954.2222222222","1446005.7777777778","132.44651199999998","54.41899499999999"
"1604157096","1446009.7142857143","1445967.0","1446052.4285714286","92.02795599999999","40.479392"
"1604157097","1445867.5625","1445845.0","1445890.125","84.89397799999999","52.70637799999999"
"1604157098","1445642.125","1445558.25","1445726.0","31.381245999999994","24.248529999999995"
"1604157099","1445464.3333333333","1445374.6666666667","1445554.0","57.52114700000001","21.006822999999994"
"1604157100","1445323.2","1445218.4","1445428.0","85.58913000000001","20.885937999999996"
"1604157101","1445333.5","1445240.2","1445426.8","84.806155","22.904623999999995"
"1604157102","1445332.2","1445288.4","1445376.0","85.34119100000001","21.373531999999994"
"1604157103","1445498.375","1445438.25","1445558.5","34.270861999999994","24.653531999999995"
"1604157104","1445557.3125","1445492.75","1445621.875","43.46571499999998","72.66763699999998"
"1604157105","1445615.0555555555","1445548.2222222222","1445681.888888889","43.83060499999998","83.22926899999999"
"1604157106","1445660.8125","1445637.75","1445683.875","29.710623999999996","66.437738"
"1604157107","1445445.0","1445365.8","1445524.2","33.033591","31.488647999999994"
"1604157108","1445475.875","1445405.875","1445545.875","52.485428999999996","45.189578"
"1604157109","1445393.5","1445337.0","1445450.0","42.239021","27.914804999999998"
"1604157110","1445255.5","1445092.0","1445419.0","16.194356000000003","4.340771999999999"
"1604157111","1444975.7857142857","1444942.7142857143","1445008.857142857","66.02345199999998","77.71087600000001"
"1604157112","1444721.5833333333","1444670.3333333333","1444772.8333333333","53.29622199999999","50.452347999999986"
"1604157113","1444849.1666666667","1444753.3333333333","1444945.0","49.429735","48.571972999999986"
"1604157114","1444890.5","1444761.3333333333","1445019.6666666667","27.325197","20.278506999999994"
"1604157115","1444729.642857143","1444684.4285714286","1444774.857142857","67.130715","49.84393699999998"
"1604157116","1444769.0","1444716.5","1444821.5","52.693161","55.076200999999976"
"1604157117","1444723.125","1444630.875","1444815.375","56.991483","53.225267999999986"
"1604157118","1444773.6666666667","1444690.6666666667","1444856.6666666667","42.724043","36.615946999999984"
"1604157119","1444989.9","1444950.0","1445029.8","40.460648000000006","47.30347999999999"
"1604157120","1445005.8125","1444971.375","1445040.25","51.03143499999999","69.09991299999999"
"1604157121","1445011.357142857","1444942.4285714286","1445080.2857142857","44.137303","58.868139"
"1604157122","1445076.0","1445020.5","1445131.5","12.558033000000002","21.794204"
"1604157123","1445017.8","1444974.0","1445061.6","25.993171","40.17032299999999"
"1604157124","1444812.2142857143","1444709.142857143","1444915.2857142857","39.833132","37.48236499999999"
"1604157125","1444672.625","1444612.625","1444732.625","44.588578999999996","44.30461899999999"
"1604157126","1444607.25","1444546.1666666667","1444668.3333333333","43.641809999999985","32.96526999999999"
"1604157127","1444520.0","1444449.0","1444591.0","49.281221999999985","66.10575999999999"
"1604157128","1444643.5","1444555.0","1444732.0","55.048255999999995","92.858044"
"1604157129","1444735.8125","1444670.5","1444801.125","60.11860299999997","115.16323099999998"
"1604157130","1444840.7222222222","1444755.2222222222","1444926.2222222222","52.92370999999998","109.37921599999999"
"1604157131","1444764.3","1444686.0","1444842.6","28.76327099999999","58.979735"
"1604157132","1444724.642857143","1444645.7142857143","1444803.5714285714","56.13776999999999","84.14967000000001"
"1604157133","1444563.2142857143","1444510.0","1444616.4285714286","117.07361099999997","52.043921"
"1604157134","1444626.75","1444596.125","1444657.375","122.00708499999998","79.47089299999999"
"1604157135","1444686.9285714286","1444635.2857142857","1444738.5714285714","86.79173499999999","99.201422"
"1604157136","1444713.6875","1444647.75","1444779.625","85.62079399999999","108.91944899999999"
"1604157137","1444586.357142857","1444519.857142857","1444652.857142857","112.02271399999998","66.648799"
"1604157138","1444514.875","1444468.375","1444561.375","97.30011499999996","55.168655"
"1604157139","1444346.8333333333","1444324.8333333333","1444368.8333333333","94.715462","36.458116000000004"
"1604157140","1444442.3333333333","1444427.6666666667","1444457.0","82.009702","65.93018099999999"
"1604157141","1444466.3125","1444429.0","1444503.625","89.52312099999999","82.02115599999998"
"1604157142","1444455.25","1444393.75","1444516.75","115.179671","77.762711"
"1604157143","1444549.5714285714","1444492.857142857","1444606.2857142857","36.771396","82.33616400000001"
"1604157144","1444534.0555555555","1444513.0","1444555.111111111","43.442364","108.60781700000001"
"1604157145","1444449.125","1444393.0","1444505.25","24.965166000000004","32.352809"
"1604157146","1444540.0","1444478.8","1444601.2","56.136531000000005","49.83805299999999"
"1604157147","1444549.125","1444464.25","1444634.0","28.883444000000004","51.61072999999999"
"1604157148","1444598.75","1444567.0","1444630.5","91.265066","68.26112799999999"
"1604157149","1444479.857142857","1444418.5714285714","1444541.142857143","81.230277","61.47009899999998"
"1604157150","1444582.45","1444523.7","1444641.2","68.26059700000002","105.36716299999996"
"1604157151","1444573.9375","1444546.625","1444601.25","97.078732","84.572517"
"1604157152","1444574.6875","1444536.0","1444613.375","70.367888","80.781711"
"1604157153","1444566.375","1444536.75","1444596.0","43.03252500000001","36.16117099999999"
"1604157154","1444590.4166666667","1444557.5","1444623.3333333333","50.26552099999999","59.256576999999986"
"1604157155","1444603.9444444445","1444523.2222222222","1444684.6666666667","74.159605","79.35748399999999"
"1604157156","1444352.0","1444302.857142857","1444401.142857143","106.888125","27.388602000000002"
"1604157157","1444481.5833333333","1444370.0","1444593.1666666667","92.729546","42.3737"
"1604157158","1444674.0","1444448.5","1444899.5","17.240377","18.019945999999997"
"1604157159","1444635.7857142857","1444571.7142857143","1444699.857142857","58.72755699999998","60.86663499999999"
"1604157160","1444765.0","1444664.125","1444865.875","47.026392","83.71769399999998"
"1604157161","1444825.357142857","1444719.7142857143","1444931.0","35.25671399999999","70.37607699999998"
"1604157163","1445053.0","1444917.5","1445188.5","26.777390999999994","13.059001999999994"
"1604157164","1445164.9166666667","1445121.8333333333","1445208.0","46.04357799999999","29.867287999999984"
"1604157165","1445171.0","1444985.0","1445357.0","28.213735","14.758678999999999"
"1604157166","1445021.5833333333","1444947.1666666667","1445096.0","42.52682399999998","111.32871300000002"
"1604157167","1444916.8","1444873.0","1444960.6","53.37037499999999","45.263529"
"1604157168","1445013.0","1444950.857142857","1445075.142857143","49.286934","40.152149"
"1604157169","1444963.4375","1444934.25","1444992.625","39.44914599999999","52.593495000000004"
"1604157170","1444998.0555555555","1444916.2222222222","1445079.888888889","46.85719999999999","45.571111"
"1604157171","1445194.6875","1445055.75","1445333.625","28.0619","69.6929"
"1604157172","1445149.5","1445060.625","1445238.375","27.504399999999993","94.962113"
"1604157173","1445306.6875","1445255.75","1445357.625","46.296962","96.79182499999997"
"1604157174","1445264.8125","1445204.375","1445325.25","46.29368","78.74399099999997"
"1604157175","1445223.875","1445168.5","1445279.25","81.97928899999998","77.81348899999998"
"1604157176","1445196.9285714286","1445108.857142857","1445285.0","58.524959999999965","64.44949700000001"
"1604157177","1445297.0","1445170.8333333333","1445423.1666666667","48.66709199999998","60.908553999999995"
"1604157178","1445643.25","1445546.5","1445740.0","39.27710999999999","11.328843999999995"
"1604157179","1445719.125","1445639.5","1445798.75","65.76602399999999","27.143655999999996"
"1604157180","1446026.642857143","1445998.142857143","1446055.142857143","81.49594800000001","88.58223299999999"
"1604157181","1446153.5833333333","1446141.0","1446166.1666666667","100.25622300000005","78.648275"
"1604157182","1446271.5","1446179.0","1446364.0","58.221725","13.093525999999997"
"1604157183","1446493.75","1446434.5","1446553.0","153.32341300000002","18.789032999999993"
"1604157184","1446550.1","1446452.6","1446647.6","89.17137100000002","23.906926"
"1604157185","1446545.0","1446473.3333333333","1446616.6666666667","92.28771099999999","20.344790999999997"
"1604157186","1446782.0","1446764.5","1446799.5","120.461469","21.430061"
"1604157187","1446768.25","1446743.8333333333","1446792.6666666667","59.556822","26.531333999999994"
"1604157188","1446475.4","1446415.0","1446535.8","68.465384","40.757116999999994"
"1604157189","1446424.4","1446348.0","1446500.8","59.149077","54.815242000000005"
"1604157190","1446267.75","1446193.25","1446342.25","102.73320000000001","55.41568600000001"
"1604157191","1446150.125","1446131.5","1446168.75","97.21548000000004","43.706685"
"1604157192","1446063.5","1445987.4","1446139.6","106.76030400000002","38.193403999999994"
"1604157193","1445987.142857143","1445960.7142857143","1446013.5714285714","60.44648299999999","37.98704999999998"
"1604157194","1446198.25","1446148.1666666667","1446248.3333333333","53.279476999999986","36.086006999999995"
"1604157195","1446296.2777777778","1446234.888888889","1446357.6666666667","79.70402899999998","67.88937799999998"
"1604157196","1446344.0","1446261.2222222222","1446426.7777777778","77.84343999999999","66.53052"
"1604157197","1446494.875","1446432.5","1446557.25","44.28775099999999","69.65311299999998"
"1604157198","1446552.0","1446509.125","1446594.875","30.237161","76.02365699999999"
"1604157199","1446589.3125","1446551.0","1446627.625","32.315538999999994","75.95832699999998"
"1604157200","1446539.7777777778","1446449.888888889","1446629.6666666667","75.87043","77.39699599999997"
"1604157201","1446821.9285714286","1446775.4285714286","1446868.4285714286","62.91543899999998","47.646019999999986"
"1604157202","1446822.5","1446667.5","1446977.5","10.541768999999999","13.426508999999996"
"1604157203","1446427.75","1446291.5","1446564.0","19.526063","16.005166999999997"
"1604157204","1446335.8","1446224.2","1446447.4","42.25491299999998","87.897498"
"1604157205","1446503.611111111","1446461.111111111","1446546.111111111","89.213286","89.31665200000002"
"1604157206","1446563.375","1446534.5","1446592.25","58.685579","79.12327400000002"
"1604157207","1446561.0","1446540.875","1446581.125","59.101114999999986","84.59525799999997"
"1604157208","1446600.1875","1446577.375","1446623.0","61.72061199999999","63.89326099999998"
"1604157209","1446580.2142857143","1446546.4285714286","1446614.0","55.81412099999999","39.60728299999999"
"1604157210","1446641.8333333333","1446611.6666666667","1446672.0","72.48941799999999","44.782850999999994"
"1604157211","1446819.8333333333","1446803.3333333333","1446836.3333333333","39.963438999999994","24.249619999999997"
